id	price	sale_price	sale_price_effective_date
shopify_ZZ_15508601045323_56449367966027	153.00 CZK		
shopify_ZZ_15508601962827_56449368916299	228.00 CZK		
shopify_ZZ_15508602028363_56449369014603	2238.00 CZK	2014.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508602061131_56449369047371	255.00 CZK		
shopify_ZZ_15508602421579_56449369407819	4236.00 CZK	3812.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508603601227_56449370915147	342.00 CZK		
shopify_ZZ_15508603961675_56449371275595	4774.00 CZK	4297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508604223819_56449371537739	5949.00 CZK	5355.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508604649803_56449372127563	542.00 CZK	488.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508605043019_56449372946763	382.00 CZK		
shopify_ZZ_15508605239627_56449373176139	1143.00 CZK		
shopify_ZZ_15508606648651_56449374749003	797.00 CZK		
shopify_ZZ_15508606812491_56449374912843	990.00 CZK		
shopify_ZZ_15508607074635_56449375240523	228.00 CZK		
shopify_ZZ_15508607369547_56449375502667	263.00 CZK		
shopify_ZZ_15508607500619_56449376059723	5687.00 CZK	5119.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508608090443_56449376682315	370.00 CZK		
shopify_ZZ_15508608155979_56449376747851	824.00 CZK	742.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508608319819_56449376911691	244.00 CZK		
shopify_ZZ_15508608483659_56449377075531	257.00 CZK		
shopify_ZZ_15508608680267_56449377435979	866.00 CZK	780.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508609040715_56449377796427	292.00 CZK		
shopify_ZZ_15508609499467_56449378255179	331.00 CZK		
shopify_ZZ_15508609532235_56449378287947	266.00 CZK		
shopify_ZZ_15508609794379_56449378582859	4142.00 CZK	3728.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508609859915_56449378615627	292.00 CZK		
shopify_ZZ_15508610056523_56449378877771	2799.00 CZK	2519.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508610154827_56449378943307	228.00 CZK		
shopify_ZZ_15508610711883_56449379565899	204.00 CZK		
shopify_ZZ_15508610842955_56449379696971	366.00 CZK		
shopify_ZZ_15508611727691_56449380811083	5729.00 CZK	5156.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508611858763_56449380909387	227.00 CZK		
shopify_ZZ_15508612153675_56449381237067	153.00 CZK		
shopify_ZZ_15508612481355_56449381728587	299.00 CZK		
shopify_ZZ_15508612940107_56449382187339	1446.00 CZK	1301.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508613169483_56449382383947	2398.00 CZK	2158.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508613300555_56449382547787	1380.00 CZK	1242.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508613333323_56449382580555	5262.00 CZK	4737.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508613398859_56449382646091	168.00 CZK		
shopify_ZZ_15508613824843_56449383137611	3783.00 CZK		
shopify_ZZ_15508613923147_56449383235915	847.00 CZK	762.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508615070027_56449384415563	1427.00 CZK	1284.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508615201099_56449384546635	497.00 CZK	356.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508616184139_56449385660747	4142.00 CZK	3728.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508616642891_56449386119499	4142.00 CZK	3728.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508616708427_56449386185035	265.00 CZK		
shopify_ZZ_15508617199947_56449386840395	259.00 CZK		
shopify_ZZ_15508617888075_56449387528523	458.00 CZK		
shopify_ZZ_15508617986379_56449387626827	1765.00 CZK		
shopify_ZZ_15508618281291_56449387921739	620.00 CZK	558.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508618346827_56449387987275	3808.00 CZK	3428.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508619100491_56449388773707	3260.00 CZK	2934.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508619329867_56449389003083	236.00 CZK		
shopify_ZZ_15508619592011_56449389232459	352.00 CZK		
shopify_ZZ_15508619821387_56449389461835	226.00 CZK		
shopify_ZZ_15508620607819_56449390346571	321.00 CZK		
shopify_ZZ_15508621099339_56449390838091	272.00 CZK		
shopify_ZZ_15508621328715_56449391067467	293.00 CZK		
shopify_ZZ_15508621427019_56449391362379	918.00 CZK		
shopify_ZZ_15508622377291_56449392640331	5729.00 CZK	5156.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508623229259_56449393557835	1274.00 CZK	1147.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508623622475_56449393983819	4935.00 CZK	4442.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508623917387_56449394278731	1810.00 CZK	1630.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508624572747_56449394934091	371.00 CZK		
shopify_ZZ_15508624671051_56449395032395	219.00 CZK		
shopify_ZZ_15508624802123_56449395163467	227.00 CZK		
shopify_ZZ_15508625162571_56449395556683	250.00 CZK		
shopify_ZZ_15508625719627_56449396244811	227.00 CZK		
shopify_ZZ_15508626309451_56449396834635	463.00 CZK		
shopify_ZZ_15508626374987_56449396867403	320.00 CZK		
shopify_ZZ_15508626637131_56449397162315	1088.00 CZK	979.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508627325259_56449398145355	6192.00 CZK	5573.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508628046155_56449398931787	272.00 CZK		
shopify_ZZ_15508628537675_56449399456075	200.00 CZK		
shopify_ZZ_15508628635979_56449399554379	559.00 CZK	504.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508629160267_56449400111435	402.00 CZK		
shopify_ZZ_15508629782859_56449400734027	4480.00 CZK	3956.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508629881163_56449400832331	230.00 CZK		
shopify_ZZ_15508630208843_56449401127243	714.00 CZK	643.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508630602059_56449401553227	392.00 CZK	319.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508630896971_56449401848139	253.00 CZK		
shopify_ZZ_15508631716171_56449402798411	1245.00 CZK	1121.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508631978315_56449403060555	842.00 CZK		
shopify_ZZ_15508632600907_56449403781451	292.00 CZK		
shopify_ZZ_15508634108235_56449405419851	1016.00 CZK	914.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508634763595_56449406206283	1632.00 CZK	1469.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508636205387_56449407680843	228.00 CZK		
shopify_ZZ_15508636795211_56449408270667	183.00 CZK		
shopify_ZZ_15508638171467_56449409679691	483.00 CZK		
shopify_ZZ_15508640989515_56449412628811	1504.00 CZK	1354.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508641186123_56449412792651	12855.00 CZK	11571.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508642627915_56449414332747	4458.00 CZK	4012.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508643610955_56449415676235	1594.00 CZK	1436.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508643840331_56449415905611	228.00 CZK		
shopify_ZZ_15508645511499_56449418395979	214.00 CZK		
shopify_ZZ_15508645839179_56449418690891	5655.00 CZK		
shopify_ZZ_15508645904715_56449418789195	213.00 CZK		
shopify_ZZ_15508646723915_56449419608395	380.00 CZK		
shopify_ZZ_15508646986059_56449419870539	273.00 CZK		
shopify_ZZ_15508647346507_56449420230987	302.00 CZK		
shopify_ZZ_15508647608651_56449420689739	277.00 CZK		
shopify_ZZ_15508648493387_56449421607243	355.00 CZK		
shopify_ZZ_15508650557771_56449423901003	666.00 CZK	599.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508650688843_56449424032075	146.00 CZK		
shopify_ZZ_15508651213131_56449424556363	311.00 CZK		
shopify_ZZ_15508651278667_56449424621899	4518.00 CZK	4067.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508651573579_56449424949579	223.00 CZK		
shopify_ZZ_15508651802955_56449425178955	207.00 CZK		
shopify_ZZ_15508653703499_56449428554059	2340.00 CZK	2106.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508655505739_56449430454603	343.00 CZK		
shopify_ZZ_15508655898955_56449430946123	193.00 CZK		
shopify_ZZ_15508656292171_56449431339339	378.00 CZK		
shopify_ZZ_15508656423243_56449431470411	1160.00 CZK	1045.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508656587083_56449431667019	291.00 CZK		
shopify_ZZ_15508656881995_56449431961931	382.00 CZK		
shopify_ZZ_15508657209675_56449432453451	382.00 CZK		
shopify_ZZ_15508658848075_56449434190155	168.00 CZK		
shopify_ZZ_15508659601739_56449434976587	4774.00 CZK	4297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508660420939_56449435763019	1594.00 CZK		
shopify_ZZ_15508660846923_56449436254539	1626.00 CZK	1390.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508662288715_56449437892939	2390.00 CZK	2151.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508662649163_56449438351691	3131.00 CZK	2819.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508662944075_56449438712139	888.00 CZK	657.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508663632203_56449439531339	3131.00 CZK		
shopify_ZZ_15508663730507_56449439662411	295.00 CZK		
shopify_ZZ_15508664254795_56449440317771	1689.00 CZK	1520.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508664910155_56449441005899	5949.00 CZK	5355.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508665532747_56449441759563	167.00 CZK		
shopify_ZZ_15508665565515_56449441792331	227.00 CZK		
shopify_ZZ_15508666417483_56449443594571	299.00 CZK		
shopify_ZZ_15508666450251_56449443627339	586.00 CZK	527.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508667105611_56449444381003	280.00 CZK		
shopify_ZZ_15508668121419_56449446183243	385.00 CZK		
shopify_ZZ_15508670415179_56449449492811	984.00 CZK	886.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508670447947_56449449558347	920.00 CZK	828.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508671037771_56449450377547	995.00 CZK	896.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508671332683_56449450737995	2360.00 CZK		
shopify_ZZ_15508671889739_56449451458891	625.00 CZK	462.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508671955275_56449451491659	150.00 CZK		
shopify_ZZ_15508672282955_56449451884875	243.00 CZK		
shopify_ZZ_15508672938315_56449452638539	363.00 CZK		
shopify_ZZ_15508672971083_56449452704075	828.00 CZK	745.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508675559755_56449455128907	226.00 CZK		
shopify_ZZ_15508676673867_56449455685963	410.00 CZK		
shopify_ZZ_15508677820747_56449456275787	1176.00 CZK	1058.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508679328075_56449457193291	346.00 CZK		
shopify_ZZ_15508681064779_56449458209099	274.00 CZK		
shopify_ZZ_15508681195851_56449458307403	225.00 CZK		
shopify_ZZ_15508681687371_56449458569547	223.00 CZK		
shopify_ZZ_15508682342731_56449459224907	171.00 CZK		
shopify_ZZ_15508683227467_56449459847499	225.00 CZK		
shopify_ZZ_15508684996939_56449460699467	319.00 CZK		
shopify_ZZ_15508685029707_56449460765003	736.00 CZK	580.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508685848907_56449461387595	172.00 CZK		
shopify_ZZ_15508685979979_56449461453131	301.00 CZK		
shopify_ZZ_15508688568651_56449462993227	2201.00 CZK	1982.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508689256779_56449463320907	227.00 CZK		
shopify_ZZ_15508689682763_56449463648587	4774.00 CZK	4297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508690501963_56449464336715	167.00 CZK		
shopify_ZZ_15508690698571_56449464500555	344.00 CZK		
shopify_ZZ_15508690764107_56449464598859	780.00 CZK	702.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508691616075_56449465155915	1046.00 CZK	941.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508692402507_56449465516363	3624.00 CZK	3262.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508695253323_56449467121995	346.00 CZK		
shopify_ZZ_15508696793419_56449472561483	340.00 CZK	326.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508698136907_56449473216843	441.00 CZK		
shopify_ZZ_15508698169675_56449473249611	823.00 CZK		
shopify_ZZ_15508698562891_56449473544523	1304.00 CZK	1174.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508699906379_56449474134347	315.00 CZK		
shopify_ZZ_15508701937995_56449477149003	228.00 CZK		
shopify_ZZ_15508702232907_56449477312843	252.00 CZK		
shopify_ZZ_15508703871307_56449478558027	2097.00 CZK	1888.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508704624971_56449479278923	1441.00 CZK	1297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508704756043_56449479344459	301.00 CZK		
shopify_ZZ_15508705935691_56449480622411	298.00 CZK		
shopify_ZZ_15508706885963_56449481310539	380.00 CZK		
shopify_ZZ_15508706918731_56449481343307	1915.00 CZK	1724.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508707836235_56449482031435	508.00 CZK	457.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508708819275_56449483145547	199.00 CZK		
shopify_ZZ_15508708917579_56449483243851	554.00 CZK	499.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508710129995_56449484226891	650.00 CZK	585.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508710162763_56449484259659	305.00 CZK		
shopify_ZZ_15508711637323_56449485308235	239.00 CZK		
shopify_ZZ_15508712620363_56449485865291	168.00 CZK		
shopify_ZZ_15508712849739_56449486094667	266.00 CZK		
shopify_ZZ_15508714389835_56449487044939	265.00 CZK		
shopify_ZZ_15508715536715_56449487569227	339.00 CZK		
shopify_ZZ_15508715733323_56449487667531	1797.00 CZK	1617.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508717437259_56449488552267	352.00 CZK		
shopify_ZZ_15508717502795_56449488650571	364.00 CZK	305.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508717535563_56449488683339	155.00 CZK		
shopify_ZZ_15508717961547_56449489109323	223.00 CZK		
shopify_ZZ_15508718059851_56449489437003	4774.00 CZK	4297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508718551371_56449489994059	4774.00 CZK	3769.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508719042891_56449490747723	5729.00 CZK	5156.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508719567179_56449491075403	4774.00 CZK	3744.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508721205579_56449492287819	1013.00 CZK	912.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508723925323_56449493762379	264.00 CZK		
shopify_ZZ_15508724711755_56449494516043	579.00 CZK	521.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508727431499_56449495957835	289.00 CZK		
shopify_ZZ_15508727497035_56449495990603	390.00 CZK	341.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508728906059_56449496580427	9350.00 CZK	8416.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508729626955_56449497039179	545.00 CZK	491.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508731527499_56449498448203	3372.00 CZK	3035.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508732412235_56449499070795	260.00 CZK		
shopify_ZZ_15508732739915_56449499332939	262.00 CZK		
shopify_ZZ_15508734083403_56449500643659	904.00 CZK	814.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508734411083_56449501004107	295.00 CZK		
shopify_ZZ_15508735689035_56449501888843	300.00 CZK		
shopify_ZZ_15508736639307_56449502511435	535.00 CZK	482.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508736770379_56449502609739	230.00 CZK		
shopify_ZZ_15508738736459_56449503887691	296.00 CZK		
shopify_ZZ_15508740440395_56449504608587	222.00 CZK		
shopify_ZZ_15508740505931_56449504641355	267.00 CZK		
shopify_ZZ_15508740538699_56449504674123	265.00 CZK		
shopify_ZZ_15508742570315_56449505657163	394.00 CZK		
shopify_ZZ_15508743881035_56449506083147	760.00 CZK	684.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508744470859_56449506443595	226.00 CZK		
shopify_ZZ_15508747714891_56449508081995	832.00 CZK		
shopify_ZZ_15508748140875_56449508376907	850.00 CZK	765.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508749517131_56449509359947	1645.00 CZK	1303.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508750893387_56449510605131	325.00 CZK		
shopify_ZZ_15508750958923_56449510670667	372.00 CZK		
shopify_ZZ_15508751253835_56449510998347	313.00 CZK		
shopify_ZZ_15508752531787_56449511850315	1445.00 CZK	1174.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508752892235_56449512243531	233.00 CZK		
shopify_ZZ_15508753383755_56449512833355	2790.00 CZK		
shopify_ZZ_15508753711435_56449513259339	183.00 CZK		
shopify_ZZ_15508754432331_56449514078539	609.00 CZK	451.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508754563403_56449514209611	228.00 CZK		
shopify_ZZ_15508756300107_56449516110155	227.00 CZK		
shopify_ZZ_15508756693323_56449516536139	305.00 CZK		
shopify_ZZ_15508757217611_56449517355339	378.00 CZK		
shopify_ZZ_15508757840203_56449521811787	1417.00 CZK	1275.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508758036811_56449522762059	6341.00 CZK	5708.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508758659403_56449523581259	9681.00 CZK	8714.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508759871819_56449524990283	224.00 CZK		
shopify_ZZ_15508760592715_56449525940555	246.00 CZK		
shopify_ZZ_15508762427723_56449528070475	144.00 CZK		
shopify_ZZ_15508763083083_56449528922443	886.00 CZK	797.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508763214155_56449529086283	233.00 CZK		
shopify_ZZ_15508764033355_56449530233163	4853.00 CZK	4368.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508764557643_56449530954059	454.00 CZK		
shopify_ZZ_15508764655947_56449531019595	250.00 CZK		
shopify_ZZ_15508764918091_56449531347275	816.00 CZK	735.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508765475147_56449531937099	323.00 CZK		
shopify_ZZ_15508767015243_56449533739339	334.00 CZK		
shopify_ZZ_15508767048011_56449533772107	622.00 CZK		
shopify_ZZ_15508767310155_56449534132555	169.00 CZK		
shopify_ZZ_15508767899979_56449534918987	4486.00 CZK		
shopify_ZZ_15508768751947_56449536524619	5687.00 CZK	5119.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508768915787_56449536721227	617.00 CZK		
shopify_ZZ_15508769767755_56449537671499	6978.00 CZK	6281.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508769898827_56449537769803	248.00 CZK		
shopify_ZZ_15508771995979_56449540325707	2401.00 CZK		
shopify_ZZ_15508773142859_56449541112139	4774.00 CZK	4297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508774551883_56449542193483	1044.00 CZK	897.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508775436619_56449542685003	863.00 CZK	778.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508776026443_56449542979915	2421.00 CZK	2179.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508776157515_56449543110987	224.00 CZK		
shopify_ZZ_15508776419659_56449543340363	3825.00 CZK		
shopify_ZZ_15508777140555_56449544094027	467.00 CZK		
shopify_ZZ_15508777468235_56449544388939	922.00 CZK	830.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508777861451_56449544847691	458.00 CZK		
shopify_ZZ_15508777959755_56449544945995	206.00 CZK		
shopify_ZZ_15508778123595_56449545142603	285.00 CZK		
shopify_ZZ_15508779008331_56449545929035	1276.00 CZK	1148.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508779958603_56449546649931	230.00 CZK		
shopify_ZZ_15508780089675_56449546781003	1682.00 CZK	1514.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508780155211_56449546846539	791.00 CZK	712.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508780548427_56449547239755	807.00 CZK		
shopify_ZZ_15508780613963_56449547338059	639.00 CZK	576.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508781269323_56449547960651	1189.00 CZK	1070.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508781400395_56449548091723	480.00 CZK	401.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508781498699_56449548190027	1241.00 CZK	1117.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508781793611_56449548452171	292.00 CZK		
shopify_ZZ_15508782055755_56449548616011	533.00 CZK	480.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508784742731_56449550156107	2487.00 CZK	2238.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15508784775499_56449550188875	3521.00 CZK		
shopify_ZZ_15508785168715_56449550647627	4376.00 CZK		
shopify_ZZ_15508785267019_56449550745931	239.00 CZK		
shopify_ZZ_15508786479435_56449551565131	267.00 CZK		
shopify_ZZ_15508787102027_56449552023883	5728.00 CZK	5155.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
